============================== POTENTIAL BUGS ==============================
BugReport(score=1.00, code=drake/common/test/symbolic_environment_test.cc:71, key=(to_string, None), ctx=(PrintStringTo, None)
BugReport(score=0.89, code=drake/systems/controllers/linear_quadratic_regulator.cc:76, key=(get_num_input_ports, ((-2147483648, 0), (2, 2147483647))), ctx=(AssertionSuccess, None)
BugReport(score=0.89, code=drake/systems/framework/test/leaf_context_test.cc:153, key=(get_num_input_ports, ((-2147483648, 1), (3, 2147483647))), ctx=(AssertionSuccess, None)
BugReport(score=0.89, code=drake/solvers/mathematical_program.cc:1048, key=(GetMonomials, None), ctx=(str, None)
BugReport(score=0.89, code=drake/solvers/mathematical_program.cc:1048, key=(GetMonomials, None), ctx=(Print, None)
BugReport(score=0.89, code=drake/solvers/mathematical_program.cc:1048, key=(GetMonomials, None), ctx=(PrintTo, None)
BugReport(score=0.89, code=drake/solvers/mathematical_program.cc:1048, key=(GetMonomials, None), ctx=(failure_message, None)
BugReport(score=0.89, code=drake/solvers/mathematical_program.cc:1048, key=(GetMonomials, None), ctx=(UniversalPrint, None)
BugReport(score=0.89, code=drake/solvers/mathematical_program.cc:1048, key=(GetMonomials, None), ctx=(DefaultPrintNonContainerTo, None)
BugReport(score=0.89, code=drake/systems/framework/test/supervector_test.cc:34, key=(size, ((9, 9),)), ctx=(get_continuous_state, None)
BugReport(score=0.89, code=drake/systems/framework/test/supervector_test.cc:34, key=(size, ((9, 9),)), ctx=(get_misc_continuous_state, None)
BugReport(score=0.89, code=drake/systems/framework/test/supervector_test.cc:34, key=(size, ((9, 9),)), ctx=(PrintTo, None)
BugReport(score=0.89, code=drake/systems/framework/test/supervector_test.cc:34, key=(size, ((9, 9),)), ctx=(size, ((9, 9),))
BugReport(score=0.89, code=drake/systems/framework/test/supervector_test.cc:34, key=(size, ((9, 9),)), ctx=(Print, None)
BugReport(score=0.89, code=drake/systems/framework/test/supervector_test.cc:34, key=(size, ((9, 9),)), ctx=(UniversalPrint, None)
BugReport(score=0.89, code=drake/systems/framework/test/supervector_test.cc:34, key=(size, ((9, 9),)), ctx=(CreateDefaultContext, None)
BugReport(score=0.89, code=drake/systems/framework/test/supervector_test.cc:34, key=(size, ((9, 9),)), ctx=(str, None)
BugReport(score=0.89, code=drake/systems/framework/test/supervector_test.cc:34, key=(size, ((9, 9),)), ctx=(get_generalized_velocity, None)
BugReport(score=0.89, code=drake/systems/framework/test/supervector_test.cc:34, key=(size, ((9, 9),)), ctx=(DefaultPrintNonContainerTo, None)
BugReport(score=0.89, code=drake/systems/framework/test/supervector_test.cc:34, key=(size, ((9, 9),)), ctx=(get_generalized_position, None)
BugReport(score=0.89, code=drake/systems/sensors/test/gyroscope_test.cc:87, key=(get_num_ports, ((1, 1),)), ctx=(PrintTo, None)
BugReport(score=0.89, code=drake/systems/primitives/test/gain_scalartype_test.cc:63, key=(get_num_ports, ((1, 1),)), ctx=(PrintTo, None)
BugReport(score=0.89, code=drake/systems/sensors/test/gyroscope_test.cc:87, key=(get_num_ports, ((1, 1),)), ctx=(UniversalPrint, None)
BugReport(score=0.89, code=drake/systems/primitives/test/gain_scalartype_test.cc:63, key=(get_num_ports, ((1, 1),)), ctx=(UniversalPrint, None)
BugReport(score=0.89, code=drake/systems/sensors/test/gyroscope_test.cc:87, key=(get_num_ports, ((1, 1),)), ctx=(Print, None)
BugReport(score=0.89, code=drake/systems/primitives/test/gain_scalartype_test.cc:63, key=(get_num_ports, ((1, 1),)), ctx=(Print, None)
BugReport(score=0.89, code=drake/systems/sensors/test/gyroscope_test.cc:87, key=(get_num_ports, ((1, 1),)), ctx=(str, None)
BugReport(score=0.89, code=drake/systems/primitives/test/gain_scalartype_test.cc:63, key=(get_num_ports, ((1, 1),)), ctx=(str, None)
BugReport(score=0.89, code=drake/systems/framework/test/supervector_test.cc:34, key=(size, ((-2147483648, 8), (10, 2147483647))), ctx=(get_continuous_state, None)
BugReport(score=0.89, code=drake/systems/framework/test/supervector_test.cc:34, key=(size, ((-2147483648, 8), (10, 2147483647))), ctx=(size, ((-2147483648, 8), (10, 2147483647)))
BugReport(score=0.89, code=drake/systems/framework/test/supervector_test.cc:34, key=(size, ((-2147483648, 8), (10, 2147483647))), ctx=(AssertionSuccess, None)
BugReport(score=0.89, code=drake/systems/framework/test/supervector_test.cc:34, key=(size, ((-2147483648, 8), (10, 2147483647))), ctx=(get_misc_continuous_state, None)
BugReport(score=0.89, code=drake/systems/framework/test/supervector_test.cc:34, key=(size, ((-2147483648, 8), (10, 2147483647))), ctx=(CreateDefaultContext, None)
BugReport(score=0.89, code=drake/systems/framework/test/supervector_test.cc:34, key=(size, ((-2147483648, 8), (10, 2147483647))), ctx=(get_generalized_velocity, None)
BugReport(score=0.89, code=drake/systems/framework/test/supervector_test.cc:34, key=(size, ((-2147483648, 8), (10, 2147483647))), ctx=(get_generalized_position, None)
BugReport(score=0.89, code=drake/multibody/parsers/sdf_parser.cc:794, key=(NextSiblingElement, ((0, 0),)), ctx=(Attribute, ((1, 18446744073709551615),))
BugReport(score=0.89, code=drake/systems/primitives/test/zero_order_hold_test.cc:63, key=(get_vector_data, ((1, 18446744073709551615),)), ctx=(get_value, None)
BugReport(score=0.89, code=drake/systems/framework/test/leaf_system_test.cc:379, key=(get_vector_data, ((1, 18446744073709551615),)), ctx=(get_value, None)
BugReport(score=0.89, code=drake/common/test/polynomial_test.cc:280, key=(Derivative, None), ctx=(Derivative, None)
BugReport(score=0.89, code=drake/common/test/polynomial_test.cc:280, key=(Derivative, None), ctx=(__builtin_fabs, None)
BugReport(score=0.89, code=drake/common/test/polynomial_test.cc:280, key=(Derivative, None), ctx=(abs, None)
BugReport(score=0.89, code=drake/solvers/test/moby_lcp_solver_test.cc:164, key=(z, None), ctx=(resize, None)
BugReport(score=0.89, code=drake/solvers/test/convex_optimization_test.cc:742, key=(z, None), ctx=(resize, None)
BugReport(score=0.89, code=drake/solvers/test/moby_lcp_solver_test.cc:164, key=(z, None), ctx=(tail, None)
BugReport(score=0.89, code=drake/solvers/test/convex_optimization_test.cc:742, key=(z, None), ctx=(tail, None)
BugReport(score=0.89, code=drake/solvers/test/moby_lcp_solver_test.cc:164, key=(z, None), ctx=(squaredNorm, None)
BugReport(score=0.89, code=drake/solvers/test/convex_optimization_test.cc:742, key=(z, None), ctx=(squaredNorm, None)
BugReport(score=0.89, code=drake/systems/framework/test/basic_vector_test.cc:125, key=(NormInf, None), ctx=(GetAtIndex, None)
BugReport(score=0.89, code=drake/systems/framework/test/basic_vector_test.cc:125, key=(NormInf, None), ctx=(value, None)
BugReport(score=0.89, code=drake/systems/framework/test/basic_vector_test.cc:125, key=(NormInf, None), ctx=(end, None)
BugReport(score=0.89, code=drake/systems/framework/test/basic_vector_test.cc:125, key=(NormInf, None), ctx=(begin, None)
BugReport(score=0.89, code=drake/systems/framework/test/basic_vector_test.cc:125, key=(NormInf, None), ctx=(derivatives, None)
BugReport(score=0.89, code=drake/systems/framework/test/basic_vector_test.cc:125, key=(NormInf, None), ctx=(NormInf, None)
BugReport(score=0.89, code=drake/systems/framework/test/basic_vector_test.cc:125, key=(NormInf, None), ctx=(PrintValue, None)
BugReport(score=0.89, code=drake/systems/framework/test/basic_vector_test.cc:125, key=(NormInf, None), ctx=(size, None)
BugReport(score=0.89, code=drake/systems/framework/test/basic_vector_test.cc:125, key=(NormInf, None), ctx=(forward, None)
BugReport(score=0.89, code=drake/math/discrete_algebraic_riccati_equation.cc:99, key=(S, None), ctx=(S, None)
BugReport(score=0.89, code=drake/common/test/symbolic_environment_test.cc:59, key=(end, None), ctx=(begin, None)
BugReport(score=0.89, code=drake/multibody/parsers/sdf_parser.cc:483, key=(end, None), ctx=(begin, None)
BugReport(score=0.89, code=drake/multibody/collision/model.cc:42, key=(end, None), ctx=(begin, None)
BugReport(score=0.89, code=drake/lcm/drake_mock_lcm.cc:73, key=(end, None), ctx=(begin, None)
BugReport(score=0.89, code=drake/multibody/parsers/urdf_parser.cc:113, key=(end, None), ctx=(begin, None)
BugReport(score=0.89, code=drake/multibody/parsers/sdf_parser.cc:479, key=(end, None), ctx=(begin, None)
BugReport(score=0.89, code=drake/multibody/collision/model.cc:52, key=(end, None), ctx=(begin, None)
BugReport(score=0.89, code=drake/lcm/drake_mock_lcm.cc:26, key=(end, None), ctx=(begin, None)
BugReport(score=0.89, code=drake/common/test/symbolic_environment_test.cc:63, key=(end, None), ctx=(begin, None)
BugReport(score=0.89, code=drake/multibody/parsers/sdf_parser.cc:498, key=(end, None), ctx=(begin, None)
BugReport(score=0.89, code=drake/multibody/ik_trajectory_helper.cc:132, key=(end, None), ctx=(begin, None)
BugReport(score=0.89, code=drake/multibody/collision/model.cc:15, key=(end, None), ctx=(begin, None)
BugReport(score=0.89, code=drake/multibody/test/rigid_body_tree/rigid_body_tree_creation_test.cc:234, key=(end, None), ctx=(begin, None)
BugReport(score=0.89, code=drake/multibody/parsers/sdf_parser.cc:598, key=(end, None), ctx=(begin, None)
BugReport(score=0.89, code=drake/multibody/collision/model.cc:33, key=(end, None), ctx=(begin, None)
BugReport(score=0.89, code=drake/lcm/drake_mock_lcm.cc:60, key=(end, None), ctx=(begin, None)
BugReport(score=0.89, code=drake/multibody/collision/model.cc:74, key=(end, None), ctx=(begin, None)
BugReport(score=0.89, code=drake/multibody/parsers/urdf_parser.cc:168, key=(end, None), ctx=(begin, None)
BugReport(score=0.89, code=drake/common/symbolic_expression_cell.cc:640, key=(end, None), ctx=(begin, None)
BugReport(score=0.89, code=drake/common/symbolic_expression_cell.cc:924, key=(end, None), ctx=(begin, None)
BugReport(score=0.89, code=drake/solvers/mathematical_program.cc:1144, key=(end, None), ctx=(begin, None)
BugReport(score=0.89, code=drake/common/symbolic_expression_cell.cc:310, key=(end, None), ctx=(begin, None)
BugReport(score=0.89, code=drake/multibody/parsers/sdf_parser.cc:720, key=(end, None), ctx=(begin, None)
BugReport(score=0.89, code=drake/multibody/collision/model.cc:62, key=(end, None), ctx=(begin, None)
BugReport(score=0.89, code=drake/common/monomial.cc:77, key=(end, None), ctx=(begin, None)
BugReport(score=0.89, code=drake/lcm/drake_mock_lcm.cc:45, key=(end, None), ctx=(begin, None)
BugReport(score=0.89, code=drake/common/trajectories/test/piecewise_polynomial_generation_test.cc:123, key=(getNumberOfSegments, ((-2147483648, 0),)), ctx=(cols, None)
BugReport(score=0.89, code=drake/common/trajectories/qp_spline/spline_generation.cc:43, key=(getNumberOfSegments, ((-2147483648, 0),)), ctx=(c_str, None)
BugReport(score=0.89, code=drake/common/trajectories/qp_spline/spline_generation.cc:43, key=(getNumberOfSegments, ((-2147483648, 0),)), ctx=(getNumberOfSegments, ((-2147483648, 0),))
BugReport(score=0.89, code=drake/common/trajectories/qp_spline/spline_generation.cc:43, key=(getNumberOfSegments, ((-2147483648, 0),)), ctx=(GetBoolAssertionFailureMessage, None)
BugReport(score=0.89, code=drake/../drake/common/eigen_matrix_compare.h:92, key=(AssertionFailure, None), ctx=(str, None)
BugReport(score=0.89, code=drake/../drake/common/eigen_matrix_compare.h:92, key=(AssertionFailure, None), ctx=(failure_message, None)
BugReport(score=0.89, code=drake/../drake/common/eigen_matrix_compare.h:92, key=(AssertionFailure, None), ctx=(UniversalPrint, None)
BugReport(score=0.89, code=/usr/include/gtest/gtest.h:1585, key=(AssertionFailure, None), ctx=(abs, None)
BugReport(score=0.89, code=drake/../drake/common/eigen_matrix_compare.h:92, key=(AssertionFailure, None), ctx=(AssertionFailure, None)
BugReport(score=0.89, code=drake/../drake/common/eigen_matrix_compare.h:92, key=(AssertionFailure, None), ctx=(DefaultPrintNonContainerTo, None)
BugReport(score=0.89, code=/usr/include/gtest/gtest.h:1579, key=(AssertionFailure, None), ctx=(c_str, None)
BugReport(score=0.89, code=drake/../drake/common/eigen_matrix_compare.h:92, key=(AssertionFailure, None), ctx=(PrintTo, None)
BugReport(score=0.89, code=/usr/include/gtest/gtest.h:1579, key=(AssertionFailure, None), ctx=(GetBoolAssertionFailureMessage, None)
BugReport(score=0.89, code=drake/../drake/common/eigen_matrix_compare.h:92, key=(AssertionFailure, None), ctx=(Print, None)
BugReport(score=0.89, code=drake/solvers/constraint.cc:126, key=(eigenvalues, None), ctx=(cols, None)
BugReport(score=0.89, code=drake/multibody/test/rigid_body_tree/rigid_body_tree_creation_test.cc:215, key=(c_str, None), ctx=(c_str, None)
BugReport(score=0.89, code=drake/common/test/symbolic_expression_matrix_test.cc:267, key=(c_str, None), ctx=(c_str, None)
BugReport(score=0.89, code=drake/multibody/parsers/test/parser_common_test/parser_common_test.cc:28, key=(c_str, None), ctx=(c_str, None)
BugReport(score=0.89, code=drake/solvers/test/nonlinear_program_test.cc:96, key=(c_str, None), ctx=(c_str, None)
BugReport(score=0.89, code=drake/common/test/symbolic_expression_test.cc:169, key=(c_str, None), ctx=(c_str, None)
BugReport(score=0.89, code=drake/common/test/symbolic_formula_test.cc:893, key=(c_str, None), ctx=(c_str, None)
BugReport(score=0.89, code=drake/multibody/multibody_tree/math/test/spatial_algebra_tests.cc:313, key=(c_str, None), ctx=(c_str, None)
BugReport(score=0.89, code=drake/thirdParty/bsd/spruce/spruce.cc:274, key=(c_str, None), ctx=(c_str, None)
BugReport(score=0.89, code=drake/solvers/test/moby_lcp_solver_test.cc:48, key=(c_str, None), ctx=(c_str, None)
BugReport(score=0.89, code=drake/multibody/multibody_tree/math/test/spatial_algebra_tests.cc:251, key=(c_str, None), ctx=(c_str, None)
BugReport(score=0.89, code=drake/solvers/test/nonlinear_program_test.cc:100, key=(c_str, None), ctx=(c_str, None)
BugReport(score=0.89, code=drake/thirdParty/bsd/spruce/spruce.cc:353, key=(c_str, None), ctx=(c_str, None)
BugReport(score=0.89, code=drake/systems/primitives/test/adder_test.cc:76, key=(c_str, None), ctx=(c_str, None)
BugReport(score=0.89, code=drake/common/test/eigen_stl_types_test.cc:52, key=(c_str, None), ctx=(c_str, None)
BugReport(score=0.89, code=drake/common/test/symbolic_expression_test.cc:1189, key=(c_str, None), ctx=(c_str, None)
BugReport(score=0.89, code=drake/systems/framework/test/leaf_system_test.cc:524, key=(c_str, None), ctx=(c_str, None)
BugReport(score=0.89, code=drake/solvers/test/nonlinear_program_test.cc:160, key=(c_str, None), ctx=(c_str, None)
BugReport(score=0.89, code=drake/systems/controllers/test/inverse_dynamics_controller_test.cc:106, key=(c_str, None), ctx=(c_str, None)
BugReport(score=0.89, code=drake/systems/framework/test/basic_vector_test.cc:31, key=(c_str, None), ctx=(c_str, None)
BugReport(score=0.89, code=drake/multibody/parsers/urdf_parser.cc:1200, key=(c_str, None), ctx=(c_str, None)
BugReport(score=0.89, code=drake/util/test/testDrakeGeometryUtil.cpp:144, key=(c_str, None), ctx=(c_str, None)
BugReport(score=0.89, code=drake/systems/primitives/test/affine_system_test.cc:136, key=(c_str, None), ctx=(c_str, None)
BugReport(score=0.89, code=drake/systems/analysis/test/simulator_test.cc:525, key=(c_str, None), ctx=(c_str, None)
BugReport(score=0.89, code=drake/multibody/shapes/test/face_query_test.cc:218, key=(c_str, None), ctx=(c_str, None)
BugReport(score=0.89, code=drake/common/test/eigen_stl_types_test.cc:31, key=(c_str, None), ctx=(c_str, None)
BugReport(score=0.89, code=drake/systems/framework/test/diagram_test.cc:361, key=(c_str, None), ctx=(c_str, None)
BugReport(score=0.89, code=drake/math/test/expmap_test.cc:32, key=(c_str, None), ctx=(c_str, None)
BugReport(score=0.89, code=drake/common/test/symbolic_environment_test.cc:59, key=(c_str, None), ctx=(c_str, None)
BugReport(score=0.89, code=drake/systems/sensors/test/camera_info_test.cc:38, key=(c_str, None), ctx=(c_str, None)
BugReport(score=0.89, code=drake/multibody/multibody_tree/test/unit_inertia_tests.cc:190, key=(c_str, None), ctx=(c_str, None)
BugReport(score=0.89, code=drake/common/test/symbolic_expression_test.cc:143, key=(c_str, None), ctx=(c_str, None)
BugReport(score=0.89, code=drake/solvers/test/linear_system_solver_test.cc:36, key=(c_str, None), ctx=(c_str, None)
BugReport(score=0.89, code=drake/systems/framework/test/diagram_test.cc:100, key=(c_str, None), ctx=(c_str, None)
BugReport(score=0.89, code=drake/solvers/test/linear_program_examples.cc:172, key=(c_str, None), ctx=(c_str, None)
BugReport(score=0.89, code=drake/common/test/symbolic_formula_test.cc:596, key=(c_str, None), ctx=(c_str, None)
BugReport(score=0.89, code=drake/multibody/shapes/test/mesh_triangulate_test.cc:183, key=(c_str, None), ctx=(c_str, None)
BugReport(score=0.89, code=drake/solvers/test/quadratic_program_examples.cc:244, key=(c_str, None), ctx=(c_str, None)
BugReport(score=0.89, code=drake/systems/primitives/test/integrator_test.cc:91, key=(c_str, None), ctx=(c_str, None)
